MatchKey,BattingTeam,Score,Wickets,InningsResult,Overs,RPO,Lead,Inns,Result,Opposition,HostCountry,StartDate
1557,England,285,10,1,99,2.88,-466,2,0,West Indies,West Indies,04/10/2004
1557,England,422,5,1,137,3.08,-44,3,0,West Indies,West Indies,04/10/2004
1561,England,441,10,1,124.3,3.55,55,2,1,New Zealand,England,5/20/2004
1561,England,282,3,1,87,3.24,1,4,1,New Zealand,England,5/20/2004
1563,England,526,10,1,133.1,3.95,117,2,1,New Zealand,England,06/03/2004
1563,England,45,1,1,8,5.63,1,4,1,New Zealand,England,06/03/2004
1565,England,319,10,1,85.3,3.74,-65,2,1,New Zealand,England,06/10/2004
1565,England,284,6,1,71.3,3.98,1,4,1,New Zealand,England,06/10/2004
1568,England,568,10,1,121.4,4.68,568,1,1,West Indies,England,7/22/2004
1568,England,325,5,0,76.4,4.25,477,3,1,West Indies,England,7/22/2004
1569,England,566,9,0,134,4.22,566,1,1,West Indies,England,7/29/2004
1569,England,248,10,1,65.1,3.81,478,3,1,West Indies,England,7/29/2004
1572,England,330,10,1,112.2,2.94,-65,2,1,West Indies,England,08/12/2004
1572,England,231,3,1,65.4,3.53,1,4,1,West Indies,England,08/12/2004
1573,England,470,10,1,123.2,3.81,470,1,1,West Indies,England,8/19/2004
1573,England,4,0,1,0.3,13.33,4,4,1,West Indies,England,8/19/2004
1589,England,425,10,1,126.5,3.36,88,2,1,South Africa,South Africa,12/17/2004
1589,England,145,3,1,40.4,3.59,4,4,1,South Africa,South Africa,12/17/2004
1591,England,139,10,1,57.1,2.43,139,1,0,South Africa,South Africa,12/26/2004
1591,England,570,7,0,172.3,3.31,377,3,0,South Africa,South Africa,12/26/2004
1593,England,163,10,1,58,2.81,-278,2,0,South Africa,South Africa,01/02/2005
1593,England,304,10,1,123.4,2.46,96,4,0,South Africa,South Africa,01/02/2005
1595,England,411,8,0,124,3.31,411,1,1,South Africa,South Africa,1/13/2005
1595,England,332,9,0,81.1,4.09,324,3,1,South Africa,South Africa,1/13/2005
1597,England,359,10,1,123,2.92,112,2,0,South Africa,South Africa,1/21/2005
1597,England,73,4,1,41.2,1.77,11,4,0,South Africa,South Africa,1/21/2005
1612,England,528,3,0,112,4.71,420,2,1,Bangladesh,England,5/26/2005
1614,England,447,3,0,78,5.73,343,2,1,Bangladesh,England,06/03/2005
1617,England,155,10,1,48.1,3.22,-35,2,0,Australia,England,7/21/2005
1617,England,180,10,1,58.1,3.1,-239,4,0,Australia,England,7/21/2005
1619,England,407,10,1,79.2,5.14,407,1,1,Australia,England,08/04/2005
1619,England,182,10,1,52.1,3.49,281,3,1,Australia,England,08/04/2005
1621,England,444,10,1,113.2,3.92,444,1,0,Australia,England,08/11/2005
1621,England,280,6,0,61.5,4.55,422,3,0,Australia,England,08/11/2005
1623,England,477,10,1,123.1,3.87,477,1,1,Australia,England,8/25/2005
1623,England,129,7,1,31.5,4.1,1,4,1,Australia,England,8/25/2005
1624,England,373,10,1,105.3,3.54,373,1,0,Australia,England,09/08/2005
1624,England,335,10,1,91.3,3.67,341,3,0,Australia,England,09/08/2005
1631,England,418,10,1,110.4,3.79,144,2,0,Pakistan,Pakistan,11/12/2005
1631,England,175,10,1,52.4,3.34,-22,4,0,Pakistan,Pakistan,11/12/2005
1633,England,446,10,1,132.3,3.37,6,2,0,Pakistan,Pakistan,11/20/2005
1633,England,164,6,1,48,3.42,20,4,0,Pakistan,Pakistan,11/20/2005
1635,England,288,10,1,94,3.06,288,1,0,Pakistan,Pakistan,11/29/2005
1635,England,248,10,1,77.1,3.22,0,3,0,Pakistan,Pakistan,11/29/2005
1644,England,393,10,1,127.5,3.08,393,1,0,India,India,03/01/2006
1644,England,297,3,0,87,3.41,367,3,0,India,India,03/01/2006
1647,England,300,10,1,103.4,2.9,300,1,0,India,India,03/09/2006
1647,England,181,10,1,76.1,2.38,143,3,0,India,India,03/09/2006
1650,England,400,10,1,133.4,3,400,1,1,India,India,3/18/2006
1650,England,191,10,1,92.4,2.07,312,3,1,India,India,3/18/2006
1660,England,551,6,0,143,3.85,551,1,0,Sri Lanka,England,05/11/2006
1661,England,295,10,1,78.3,3.77,154,2,1,Sri Lanka,England,5/25/2006
1661,England,81,4,1,27.2,2.98,4,4,1,Sri Lanka,England,5/25/2006
1662,England,229,10,1,91.1,2.51,-2,2,0,Sri Lanka,England,06/02/2006
1662,England,190,10,1,68.5,2.77,34,4,0,Sri Lanka,England,06/02/2006
1667,England,528,9,0,158.3,3.34,528,1,0,Pakistan,England,7/13/2006
1667,England,296,8,0,84.5,3.5,379,3,0,Pakistan,England,7/13/2006
1669,England,461,9,0,133,3.47,342,2,1,Pakistan,England,7/27/2006
1671,England,515,10,1,123,4.19,515,1,1,Pakistan,England,08/04/2006
1671,England,345,10,1,88.3,3.91,322,3,1,Pakistan,England,08/04/2006
1674,England,157,10,1,61.1,2.57,-445,2,0,Australia,Australia,11/23/2006
1674,England,370,10,1,100.1,3.7,-277,4,0,Australia,Australia,11/23/2006
1676,England,551,6,0,168,3.28,551,1,0,Australia,Australia,12/01/2006
1676,England,129,10,1,73,1.77,167,3,0,Australia,Australia,12/01/2006
1678,England,215,10,1,64.1,3.35,-29,2,0,Australia,Australia,12/14/2006
1678,England,350,10,1,122.2,2.86,-206,4,0,Australia,Australia,12/14/2006
1681,England,159,10,1,74.2,2.14,159,1,0,Australia,Australia,12/26/2006
1681,England,161,10,1,65.5,2.46,-99,3,0,Australia,Australia,12/26/2006
1683,England,291,10,1,103.4,2.81,291,1,0,Australia,Australia,01/02/2007
1683,England,147,10,1,58,2.53,45,3,0,Australia,Australia,01/02/2007
1688,England,553,5,0,142,3.89,553,1,0,West Indies,England,5/17/2007
1688,England,284,8,0,66.5,4.27,400,3,0,West Indies,England,5/17/2007
1691,England,570,7,0,122.3,4.66,570,1,1,West Indies,England,5/25/2007
1692,England,370,10,1,105.1,3.52,370,1,1,West Indies,England,06/07/2007
1692,England,313,10,1,85.3,3.67,454,3,1,West Indies,England,06/07/2007
1693,England,400,10,1,100,4,113,2,1,West Indies,England,6/15/2007
1693,England,111,3,1,21.4,5.19,2,4,1,West Indies,England,6/15/2007
1697,England,298,10,1,91.2,3.27,298,1,0,India,England,7/19/2007
1697,England,282,10,1,78.3,3.6,379,3,0,India,England,7/19/2007
1698,England,198,10,1,65.3,3.03,198,1,0,India,England,7/27/2007
1698,England,355,10,1,104,3.41,72,3,0,India,England,7/27/2007
1699,England,345,10,1,103.1,3.35,-319,2,0,India,England,08/09/2007
1699,England,369,6,1,110,3.35,30,4,0,India,England,08/09/2007
1708,England,281,10,1,93.1,3.02,93,2,0,Sri Lanka,Sri Lanka,12/01/2007
1708,England,261,10,1,94,2.78,-88,4,0,Sri Lanka,Sri Lanka,12/01/2007
1710,England,351,10,1,126.2,2.78,351,1,0,Sri Lanka,Sri Lanka,12/09/2007
1710,England,250,3,1,77,3.25,53,3,0,Sri Lanka,Sri Lanka,12/09/2007
1711,England,81,10,1,30.5,2.66,-418,2,0,Sri Lanka,Sri Lanka,12/18/2007
1711,England,251,6,1,95,2.64,67,3,0,Sri Lanka,Sri Lanka,12/18/2007
1723,England,348,10,1,173.1,2.01,22,2,0,New Zealand,New Zealand,03/05/2008
1723,England,110,10,1,55,2,89,4,0,New Zealand,New Zealand,03/05/2008
1724,England,342,10,1,107,3.2,342,1,1,New Zealand,New Zealand,3/13/2008
1724,England,293,10,1,97.4,3.01,437,3,1,New Zealand,New Zealand,3/13/2008
1725,England,253,10,1,96.1,2.63,253,1,1,New Zealand,New Zealand,3/22/2008
1725,England,467,7,0,131.5,3.55,552,3,1,New Zealand,New Zealand,3/22/2008
1731,England,319,10,1,111.3,2.87,42,2,0,New Zealand,England,5/15/2008
1733,England,202,10,1,83.3,2.42,79,2,1,New Zealand,England,5/23/2008
1733,England,294,4,1,88,3.34,1,4,1,New Zealand,England,5/23/2008
1735,England,364,10,1,126.5,2.88,364,1,1,New Zealand,England,06/05/2008
1737,England,593,8,0,156.2,3.8,593,1,0,South Africa,England,07/10/2008
1738,England,203,10,1,52.3,3.88,203,1,0,South Africa,England,7/18/2008
1738,England,327,10,1,107,3.06,8,3,0,South Africa,England,7/18/2008
1740,England,231,10,1,77,3,231,1,0,South Africa,England,7/30/2008
1740,England,363,10,1,98.2,3.7,280,3,0,South Africa,England,7/30/2008
1742,England,316,10,1,95.2,3.32,122,2,1,South Africa,England,08/07/2008
1742,England,198,4,1,52.5,3.77,2,4,1,South Africa,England,08/07/2008
1755,England,316,10,1,128.4,2.46,316,1,0,India,India,12/11/2008
1755,England,311,9,0,105.5,2.95,386,3,0,India,India,12/11/2008
1758,England,302,10,1,83.5,3.62,51,2,0,India,India,12/19/2008
1758,England,64,1,1,28,2.29,-338,4,0,India,India,12/19/2008
1763,England,318,10,1,122.2,2.6,318,1,0,West Indies,West Indies,02/04/2009
1763,England,51,10,1,33.2,1.54,-23,3,0,West Indies,West Indies,02/04/2009
1764,England,566,9,0,165.2,3.43,566,1,0,West Indies,West Indies,2/15/2009
1764,England,221,8,0,50,4.42,502,3,0,West Indies,West Indies,2/15/2009
1767,England,600,6,0,153.2,3.92,600,1,0,West Indies,West Indies,2/26/2009
1767,England,279,2,0,81,3.44,130,3,0,West Indies,West Indies,2/26/2009
1769,England,546,6,0,158.5,3.44,546,1,0,West Indies,West Indies,03/06/2009
1769,England,237,6,0,38.4,6.17,239,3,0,West Indies,West Indies,03/06/2009
1774,England,377,10,1,111.3,3.39,377,1,1,West Indies,England,05/06/2009
1774,England,32,0,1,6.1,5.25,1,4,1,West Indies,England,05/06/2009
1775,England,569,6,0,147,3.87,569,1,1,West Indies,England,5/14/2009
1777,England,435,10,1,106.5,4.08,435,1,0,Australia,England,07/08/2009
1777,England,252,9,1,105,2.4,13,3,0,Australia,England,07/08/2009
1780,England,425,10,1,101.4,4.19,425,1,1,Australia,England,7/16/2009
1780,England,311,6,0,71.2,4.37,521,3,1,Australia,England,7/16/2009
1783,England,376,10,1,93.3,4.03,113,2,0,Australia,England,7/30/2009
1784,England,102,10,1,33.5,3.04,102,1,0,Australia,England,08/07/2009
1784,England,263,10,1,61.3,4.29,-80,3,0,Australia,England,08/07/2009
1786,England,332,10,1,90.5,3.67,332,1,1,Australia,England,8/20/2009
1786,England,373,9,0,95,3.93,545,3,1,Australia,England,8/20/2009
1797,England,356,10,1,104,3.42,-62,2,0,South Africa,South Africa,12/16/2009
1797,England,228,9,1,96,2.38,35,4,0,South Africa,South Africa,12/16/2009
1799,England,574,9,0,170,3.38,231,2,1,South Africa,South Africa,12/26/2009
1801,England,273,10,1,88,3.1,8,2,0,South Africa,South Africa,01/03/2010
1801,England,296,9,1,141,2.1,69,4,0,South Africa,South Africa,01/03/2010
1803,England,180,10,1,47.5,3.79,180,1,0,South Africa,South Africa,1/14/2010
1803,England,169,10,1,42.5,3.98,-74,3,0,South Africa,South Africa,1/14/2010
1809,England,599,6,0,138.3,4.33,599,1,1,Bangladesh,Bangladesh,03/12/2010
1809,England,209,7,0,49.3,4.24,512,3,1,Bangladesh,Bangladesh,03/12/2010
1811,England,496,10,1,173.3,2.86,77,2,1,Bangladesh,Bangladesh,3/20/2010
1811,England,209,1,1,44,4.75,1,4,1,Bangladesh,Bangladesh,3/20/2010
1813,England,505,10,1,125,4.04,505,1,1,Bangladesh,England,5/27/2010
1813,England,163,2,1,35.1,4.64,4,4,1,Bangladesh,England,5/27/2010
1814,England,419,10,1,121.3,3.45,419,1,1,Bangladesh,England,06/04/2010
1822,England,354,10,1,104.1,3.4,354,1,1,Pakistan,England,7/29/2010
1822,England,262,9,0,75.3,3.48,434,3,1,Pakistan,England,7/29/2010
1824,England,251,10,1,83.1,3.02,179,2,1,Pakistan,England,08/06/2010
1824,England,118,1,1,36.3,3.25,1,4,1,Pakistan,England,08/06/2010
1825,England,233,10,1,62.3,3.74,233,1,0,Pakistan,England,8/18/2010
1825,England,222,10,1,77,2.88,147,3,0,Pakistan,England,8/18/2010
1826,England,446,10,1,139.2,3.2,446,1,1,Pakistan,England,8/26/2010
1836,England,260,10,1,76.5,3.4,260,1,0,Australia,Australia,11/25/2010
1836,England,517,1,0,152,3.4,296,3,0,Australia,Australia,11/25/2010
1837,England,620,5,0,152,4.08,375,2,1,Australia,Australia,12/03/2010
1838,England,187,10,1,62.3,3,-81,2,0,Australia,Australia,12/16/2010
1838,England,123,10,1,37,3.32,-267,4,0,Australia,Australia,12/16/2010
1840,England,513,10,1,159.1,3.22,415,2,1,Australia,Australia,12/26/2010
1843,England,644,10,1,177.5,3.63,364,2,1,Australia,Australia,01/03/2011
1848,England,496,5,0,155,3.2,96,2,1,Sri Lanka,England,5/26/2011
1849,England,486,10,1,112.5,4.32,486,1,0,Sri Lanka,England,06/03/2011
1849,England,335,7,0,78.1,4.29,342,3,0,Sri Lanka,England,06/03/2011
1850,England,377,8,0,92.4,4.08,193,2,0,Sri Lanka,England,6/16/2011
1854,England,474,8,0,131.4,3.61,474,1,1,India,England,7/21/2011
1854,England,269,6,0,71,3.79,457,3,1,India,England,7/21/2011
1855,England,221,10,1,68.4,3.23,221,1,1,India,England,7/29/2011
1855,England,544,10,1,120.2,4.53,477,3,1,India,England,7/29/2011
1857,England,710,7,0,188.1,3.77,486,2,1,India,England,08/10/2011
1858,England,591,6,0,153,3.86,591,1,1,India,England,8/18/2011
1884,England,192,10,1,72.3,2.66,192,1,0,Pakistan,United Arab Emirates,1/17/2012
1884,England,160,10,1,57.5,2.78,14,3,0,Pakistan,United Arab Emirates,1/17/2012
1886,England,327,10,1,112,2.92,70,2,0,Pakistan,United Arab Emirates,1/25/2012
1886,England,72,10,1,36.1,1.99,-72,4,0,Pakistan,United Arab Emirates,1/25/2012
1888,England,141,10,1,55,2.56,42,2,0,Pakistan,United Arab Emirates,02/03/2012
1888,England,252,10,1,97.3,2.59,-71,4,0,Pakistan,United Arab Emirates,02/03/2012
1892,England,193,10,1,46.4,4.16,25,2,0,Sri Lanka,Sri Lanka,3/26/2012
1892,England,264,10,1,99,2.67,-75,4,0,Sri Lanka,Sri Lanka,3/26/2012
1893,England,460,10,1,152.3,3.02,185,2,1,Sri Lanka,Sri Lanka,04/03/2012
1893,England,97,2,1,19.4,5,4,4,1,Sri Lanka,Sri Lanka,04/03/2012
1897,England,398,10,1,113.3,3.51,155,2,1,West Indies,England,5/17/2012
1897,England,193,5,1,46.1,4.19,3,4,1,West Indies,England,5/17/2012
1898,England,428,10,1,123.4,3.47,58,2,1,West Indies,England,5/25/2012
1898,England,111,1,1,30.4,3.65,4,4,1,West Indies,England,5/25/2012
1902,England,385,10,1,125.5,3.07,385,1,0,South Africa,England,7/19/2012
1902,England,240,10,1,97,2.47,2,3,0,South Africa,England,7/19/2012
1904,England,425,10,1,126.4,3.36,6,2,0,South Africa,England,08/02/2012
1904,England,130,4,1,33,3.94,22,4,0,South Africa,England,08/02/2012
1906,England,315,10,1,107.3,2.94,6,2,0,South Africa,England,8/16/2012
1906,England,294,10,1,82.5,3.56,-51,4,0,South Africa,England,8/16/2012
1911,England,191,10,1,74.2,2.57,-330,2,0,India,India,11/15/2012
1911,England,406,10,1,154.3,2.63,76,3,0,India,India,11/15/2012
1915,England,413,10,1,121.3,3.4,86,2,1,India,India,11/23/2012
1915,England,58,0,1,9.4,6.17,2,4,1,India,India,11/23/2012
1918,England,523,10,1,167.3,3.13,207,2,1,India,India,12/05/2012
1918,England,41,3,1,12.1,3.39,1,4,1,India,India,12/05/2012
1919,England,330,10,1,145.5,2.27,330,1,0,India,India,12/13/2012
1919,England,352,4,0,154,2.29,356,3,0,India,India,12/13/2012
1930,England,167,10,1,55,3.04,167,1,0,New Zealand,New Zealand,03/06/2013
1930,England,421,6,1,170,2.48,128,3,0,New Zealand,New Zealand,03/06/2013
1933,England,465,10,1,146.5,3.17,465,1,0,New Zealand,New Zealand,3/14/2013
1937,England,204,10,1,89.2,2.29,-239,2,0,New Zealand,New Zealand,3/22/2013
1937,England,315,9,1,143,2.2,65,4,0,New Zealand,New Zealand,3/22/2013
1941,England,232,10,1,112.2,2.07,232,1,1,New Zealand,England,5/16/2013
1941,England,213,10,1,68.3,3.12,238,3,1,New Zealand,England,5/16/2013
1942,England,354,10,1,99,3.58,354,1,1,New Zealand,England,5/24/2013
1942,England,287,5,0,76,3.78,467,3,1,New Zealand,England,5/24/2013
1943,England,215,10,1,59,3.64,215,1,1,Australia,England,07/10/2013
1943,England,375,10,1,149.5,2.51,310,3,1,Australia,England,07/10/2013
1944,England,361,10,1,100.1,3.61,361,1,1,Australia,England,7/18/2013
1944,England,349,7,0,114.1,3.06,582,3,1,Australia,England,7/18/2013
1945,England,368,10,1,139.3,2.64,59,2,0,Australia,England,08/01/2013
1945,England,37,3,1,20.3,1.82,-294,4,0,Australia,England,08/01/2013
1946,England,238,10,1,92,2.59,238,1,1,Australia,England,08/09/2013
1946,England,330,10,1,95.1,3.47,298,3,1,Australia,England,08/09/2013
1947,England,377,10,1,144.4,2.61,15,2,0,Australia,England,8/21/2013
1947,England,206,5,1,40,5.15,-20,4,0,Australia,England,8/21/2013
1956,England,136,10,1,52.4,2.6,59,2,0,Australia,Australia,11/21/2013
1956,England,179,10,1,81.1,2.21,-381,4,0,Australia,Australia,11/21/2013
1958,England,172,10,1,68.2,2.52,-398,2,0,Australia,Australia,12/05/2013
1958,England,312,10,1,101.4,3.08,-218,4,0,Australia,Australia,12/05/2013
1960,England,251,10,1,88,2.85,34,2,0,Australia,Australia,12/13/2013
1960,England,353,10,1,103.2,3.42,50,4,0,Australia,Australia,12/13/2013
1963,England,255,10,1,100,2.55,255,1,0,Australia,Australia,12/26/2013
1963,England,179,10,1,61,2.93,230,3,0,Australia,Australia,12/26/2013
1966,England,155,10,1,58.5,2.65,71,2,0,Australia,Australia,01/03/2014
1966,England,166,10,1,31.4,5.29,-281,4,0,Australia,Australia,01/03/2014
1977,England,575,9,0,130.3,4.41,575,1,0,Sri Lanka,England,06/12/2014
1977,England,267,8,0,69,3.87,389,3,0,Sri Lanka,England,06/12/2014
1979,England,365,10,1,115.5,3.16,108,2,0,Sri Lanka,England,6/20/2014
1979,England,249,10,1,116.5,2.14,0,4,0,Sri Lanka,England,6/20/2014
1981,England,496,10,1,144.5,3.43,39,2,0,India,England,07/09/2014
1983,England,319,10,1,105.5,3.02,24,2,0,India,England,7/17/2014
1983,England,223,10,1,88.2,2.53,-95,4,0,India,England,7/17/2014
1985,England,569,7,0,163.4,3.48,569,1,1,India,England,7/27/2014
1985,England,205,4,0,40.4,5.07,444,3,1,India,England,7/27/2014
1987,England,367,10,1,105.3,3.49,215,2,1,India,England,08/07/2014
1990,England,486,10,1,116.3,4.18,338,2,1,India,England,8/15/2014
2009,England,399,10,1,110.4,3.61,399,1,0,West Indies,West Indies,4/13/2015
2009,England,333,7,0,86,3.87,437,3,0,West Indies,West Indies,4/13/2015
2010,England,464,10,1,144.1,3.22,165,2,1,West Indies,West Indies,4/21/2015
2010,England,144,1,1,41.1,3.5,2,4,1,West Indies,West Indies,4/21/2015
2012,England,257,10,1,96.3,2.67,257,1,0,West Indies,West Indies,05/01/2015
2012,England,123,10,1,42.1,2.92,191,3,0,West Indies,West Indies,05/01/2015
2014,England,389,10,1,100.5,3.87,389,1,1,New Zealand,England,5/21/2015
2014,England,478,10,1,129,3.71,344,3,1,New Zealand,England,5/21/2015
2015,England,350,10,1,108.2,3.23,0,2,0,New Zealand,England,5/29/2015
2015,England,255,10,1,91.5,2.79,99,4,0,New Zealand,England,5/29/2015
2022,England,430,10,1,102.1,4.21,430,1,1,Australia,England,07/08/2015
2022,England,289,10,1,70.1,4.12,411,3,1,Australia,England,07/08/2015
2023,England,312,10,1,90.1,3.46,-254,2,0,Australia,England,7/16/2015
2023,England,103,10,1,37,2.78,-405,4,0,Australia,England,7/16/2015
2025,England,281,10,1,67.1,4.19,145,2,1,Australia,England,7/29/2015
2025,England,124,2,1,32.1,3.86,4,4,1,Australia,England,7/29/2015
2026,England,391,9,0,85.2,4.59,331,2,1,Australia,England,08/06/2015
2029,England,149,10,1,48.4,3.08,-332,2,0,Australia,England,8/20/2015
2029,England,286,10,1,101.4,2.82,-46,3,0,Australia,England,8/20/2015
2031,England,598,9,0,206,2.9,75,2,0,Pakistan,United Arab Emirates,10/13/2015
2031,England,74,4,1,11,6.73,-24,4,0,Pakistan,United Arab Emirates,10/13/2015
2034,England,242,10,1,75.2,3.22,36,2,0,Pakistan,United Arab Emirates,10/22/2015
2034,England,312,10,1,137.3,2.27,78,4,0,Pakistan,United Arab Emirates,10/22/2015
2035,England,306,10,1,126.5,2.42,72,2,0,Pakistan,United Arab Emirates,11/01/2015
2035,England,156,10,1,60.3,2.59,27,4,0,Pakistan,United Arab Emirates,11/01/2015
2046,England,303,10,1,100.1,3.03,303,1,1,South Africa,South Africa,12/26/2015
2046,England,326,10,1,102.1,3.19,415,3,1,South Africa,South Africa,12/26/2015
2047,England,629,6,0,125.5,5.01,629,1,0,South Africa,South Africa,01/02/2016
2047,England,159,6,1,65,2.45,161,3,0,South Africa,South Africa,01/02/2016
2048,England,323,10,1,76.1,4.24,10,2,1,South Africa,South Africa,1/14/2016
2048,England,74,3,1,22.4,3.3,1,4,1,South Africa,South Africa,1/14/2016
2049,England,342,10,1,104.2,3.28,33,2,0,South Africa,South Africa,1/22/2016
2049,England,101,10,1,34.4,2.94,-280,4,0,South Africa,South Africa,1/22/2016
2052,England,298,10,1,90.3,3.3,298,1,1,Sri Lanka,England,5/19/2016
2053,England,498,9,0,132,3.77,498,1,1,Sri Lanka,England,5/27/2016
2053,England,80,1,1,23.2,3.45,2,4,1,Sri Lanka,England,5/27/2016
2054,England,416,10,1,128.4,3.24,416,1,0,Sri Lanka,England,06/09/2016
2054,England,233,7,0,71,3.28,361,3,0,Sri Lanka,England,06/09/2016
2055,England,272,10,1,79.1,3.44,-67,2,0,Pakistan,England,7/14/2016
2055,England,207,10,1,75.5,2.74,-75,4,0,Pakistan,England,7/14/2016
2057,England,589,8,0,152.2,3.87,589,1,1,Pakistan,England,7/22/2016
2057,England,173,1,0,30,5.77,564,3,1,Pakistan,England,7/22/2016
2061,England,297,10,1,86,3.45,297,1,1,Pakistan,England,08/03/2016
2061,England,445,6,0,129,3.45,342,3,1,Pakistan,England,08/03/2016
2065,England,328,10,1,76.4,4.29,328,1,0,Pakistan,England,08/11/2016
2065,England,253,10,1,79.2,3.19,39,3,0,Pakistan,England,08/11/2016
2072,England,293,10,1,105.5,2.78,293,1,1,Bangladesh,Bangladesh,10/20/2016
2072,England,240,10,1,80.2,2.99,285,3,1,Bangladesh,Bangladesh,10/20/2016
2074,England,244,10,1,81.3,3,24,2,0,Bangladesh,Bangladesh,10/28/2016
2074,England,164,10,1,45.3,3.62,8,4,0,Bangladesh,Bangladesh,10/28/2016
2079,England,537,10,1,159.3,3.37,537,1,0,India,India,11/09/2016
2079,England,260,3,0,75.3,3.45,309,3,0,India,India,11/09/2016
2082,England,255,10,1,102.5,2.49,-200,2,0,India,India,11/17/2016
2082,England,158,10,1,97.3,1.62,-246,4,0,India,India,11/17/2016
2085,England,283,10,1,93.5,3.03,283,1,0,India,India,11/26/2016
2085,England,236,10,1,90.2,2.62,102,3,0,India,India,11/26/2016
